b_phi_iqr,b_phi_sd,b_dW_iqr,b_dW_sd,a_zero,M_iqr_phi,M_iqr_dW,n_bins,n_rt,cond,seed
0.19011817242041112,0.29171254758207527,0.3273300793538038,0.4888754870797404,-0.7629180227018705,0.8580986734247603,0.48535989707831934,9,3971,C3,1004
0.3696677213552809,0.307231346946584,0.2429899628257111,0.3858132483867278,-0.5084115124067067,0.9226115765651985,0.4769916229907622,9,4630,C3,1005
-5.077512249187381e-17,0.2895323713959334,-0.36453696895707094,0.5408137744237829,-0.20337551824836608,0.41079191812887456,-0.17025130615174972,9,3919,C3,1006
-5.077512249187381e-17,0.2608288492819505,0.09741990294382669,0.269819600599855,0.06979759528269461,0.41079191812887456,0.4769916229907622,9,5676,C3,1007
0.18663046234243755,0.347335865664872,0.26309297724076536,0.43335488900842833,0.3222887278741816,0.7981987297166114,0.4769916229907622,9,4652,C3,1008
0.1278069329306728,0.2842465092214425,0.21705391417048614,0.25924405631995173,0.17156796501638477,0.7669383576562359,0.7833333333333333,9,5835,C3,1009
0.339634821583105,0.3438652258070802,0.12569628920144787,0.6234312765381363,0.3233857232570342,0.9486832980505138,0.42678197846541877,9,3373,C3,1010
0.21532825645402437,0.35572751566284244,0.09986826103327215,0.36700465860233356,-0.9545492701719517,0.8600588688349392,0.4537975356806497,9,4489,C3,1011
0.08848172279815804,0.25776483899886726,0.27072815661372346,0.3154690662908686,-0.04388759659817906,0.6075745430783167,0.6890999615891347,9,6396,C3,1012
0.1278069329306728,0.300702127053436,0.10421840099235172,0.29051497057949444,-0.9228138655043104,0.7669383576562359,0.46220119374880986,9,4567,C3,1013
0.2207017557247325,0.3157040624802028,0.23862527823325172,0.2552966047125717,-0.4540618906142261,0.772315083521806,0.5703418756083616,9,4685,C3,1014
0.16221649179662323,0.2829687917627914,-0.062046390585767615,0.323623217076141,-1.0430956679571093,0.8385254915624212,0.25941649671427414,9,3818,C3,1015
-5.077512249187381e-17,0.22297967509012687,0.007551003557943031,0.08089140544360535,0.09016642150138934,0.41079191812887456,0.33903175181040524,9,4697,C3,1016
0.13848129756612912,0.33117771245267014,0.15601634217862925,0.09116260309221887,0.20567729651741662,0.7525121326622726,0.5774109120414489,9,4519,C3,1017
0.1081443278644155,0.24424912978426222,0.030943494184561073,-0.04800954741580985,-0.8339909852165598,0.6872564503672763,0.42858656147616914,9,6322,C3,1018
0.15730084053005874,0.3252260897174524,0.2490282996548612,0.6591524836706671,-1.281414525843561,0.7941977083824908,0.6722926454528143,9,6301,C3,1019
0.26036523134090267,0.37699100969302307,0.12968458340459466,0.1488862937958845,0.11454644032488993,0.8398412548412546,0.6414015991529888,9,4881,C3,1020
0.0714285714285715,0.2803974071951604,-0.14466041398454543,0.18285721623259626,0.20520733535260263,0.6972166887783963,0.2333333333333333,9,3314,C3,1021
-5.077512249187381e-17,0.2569461600067776,0.036694590416563644,0.3930557156423945,-0.0512646232737903,0.41079191812887456,0.32636268941473195,9,3822,C3,1022
-5.077512249187381e-17,0.306360868420844,0.15534632817017588,0.4854376847432307,-0.0007095470203035509,0.41079191812887456,0.4407412773535268,9,5646,C3,1023
0.2551113145906828,0.37259213161827553,0.1261164632516468,0.7898094064635337,-0.4339722587802948,0.8532469179729295,0.48333333333333334,9,4516,C3,1024
0.17696344559631616,0.3349411164229594,-0.02376243363868028,0.35252068190449615,-0.7007197696296509,0.867227382716513,0.2972864021326343,9,4180,C3,1025
